customer_id,total_orders,total_spent,avg_order_value,last_order_date
da8ab774-2b59-4574-b243-73ac9b72f0e4,1,1823.82,1823.82,2024-11-09
da8ad382-a20b-4170-8b38-43fb552b85f0,1,2008.76,2008.76,2023-12-12
dab7ec06-7c00-454f-89a5-6ba74a9877e1,1,809.06,809.06,2024-01-20
dabc789b-cfb6-4ba8-8021-812f90361b02,1,1011.85,1011.85,2023-11-19
dabd385c-d2c5-49ab-b830-aa05d2d4dd05,1,599.52,599.52,2024-09-14
dacb75a7-31f9-463a-9b6c-af6893c96652,1,563.59,563.59,2023-10-02
dad09e6b-c416-4ab7-8212-ee84c42a9e00,1,1790.24,1790.24,2025-01-09
dad0cd83-3561-400b-831d-88bf2c9a0cbf,1,1258.08,1258.08,2024-01-09
dae25c57-947b-435c-9416-21333374d708,1,1723.04,1723.04,2025-07-15
dae77a5f-7874-4da1-a595-0b2cb4fa860e,1,83.54,83.54,2023-02-20
db008757-dd6d-43eb-b983-1b333ac5e17d,1,901.11,901.11,2024-08-26
db00ebd5-3d7b-40c9-a6b9-83745e4f2127,1,208.73,208.73,2024-04-23
db07709d-322b-4bb1-8e8d-7351590ec298,1,438.31,438.31,2025-10-14
db20a56e-dc81-4fe7-8eda-8bbb71710434,1,674.86,674.86,2025-04-12
db2d0fff-f047-44e9-b3fe-b7dea2e0f358,1,121.05,121.05,2024-04-16
db32c6d7-8bdd-4220-82b1-e5c04fcbd951,1,305.75,305.75,2024-05-20
db3b9b18-6f37-4c25-bf85-f33e1b7796c9,1,447.85,447.85,2025-05-04
db4c0d45-c1e6-478a-be81-d07d6c510a95,1,1392.20,1392.20,2023-04-22
db4f2cd5-ddab-468c-988e-d4d7da6d5bb2,1,1871.32,1871.32,2025-08-19
db5fc59e-df3a-42bd-b478-3e0c61205840,1,340.88,340.88,2024-06-13
db707b39-7132-4dcf-ba17-c8a4e8750483,1,957.38,957.38,2024-08-24
db7cd71e-5516-4bc8-a322-0c46b7ee828e,1,700.62,700.62,2025-09-16
db8ebf72-b596-48f5-bfe4-0c2da1226850,1,1281.06,1281.06,2024-01-09
db9f0820-73cb-4f6b-a278-0d7437511316,1,1404.93,1404.93,2024-05-23
dbb54645-7dda-41b6-97c4-caed47c4cc51,1,419.07,419.07,2024-12-17
dbc13cfa-1b3e-4c12-8ef5-c99486ee04cb,1,770.85,770.85,2025-11-20
dbd959b8-8888-4491-a59b-918547e9773e,1,560.85,560.85,2025-12-02
dbdb8161-98e3-40ba-8f8f-3f8a8b017ef7,1,1849.32,1849.32,2024-09-02
dbe0b32f-3ff6-46c0-b524-ce35dd3f1285,1,2129.61,2129.61,2025-10-28
dbe5f454-8d8b-4190-a0ca-5e562ab7ab01,1,938.76,938.76,2023-12-03
dbf6145e-a86b-4a66-8d8f-309c8de73ae8,1,489.57,489.57,2023-03-09
dbf8880b-701e-472a-a2fc-fa61933f125f,1,220.24,220.24,2025-11-07
dc05fa81-9e08-4083-a045-9a6a75cef7db,1,1113.18,1113.18,2025-04-21
dc0eef8c-14e3-418f-a1d7-e25514b28960,1,942.56,942.56,2025-03-18
dc18314c-510f-4c61-a129-e7ff18189b01,2,914.66,457.33,2025-04-21
dc2a9875-37e8-4a6d-8902-78b31c417ab4,1,267.55,267.55,2023-03-01
dc34691c-01ea-45e8-ab5f-b38f525f3553,1,455.11,455.11,2024-01-08
dc4f433b-3c43-42d1-a455-855663ec37f8,1,82.97,82.97,2023-12-24
dc5eaeb1-9c82-4ad7-a440-a52a00ad9f4e,1,1836.60,1836.60,2023-04-28
dc6756f8-52b9-4c08-a3ad-2aef0452d9af,1,627.90,627.90,2023-09-01
dc6a9182-3039-4552-803e-b22f2dfd6fcb,1,2018.15,2018.15,2025-04-22
dc6d665e-cb3d-45f5-9ee1-aa32960efa4a,1,252.24,252.24,2023-03-21
dc9d41e7-699f-4b05-ad8e-8aead26984e7,1,1152.90,1152.90,2024-02-08
dca21033-16ec-44b5-8f6a-d43f09536c4a,1,1247.87,1247.87,2025-12-01
dcaeedcd-67d7-4873-8f7b-524587aa2080,1,333.07,333.07,2023-11-16
dcb17ca6-442a-4da0-a443-06c5f1ffb7d6,1,772.40,772.40,2025-04-06
dcd0b43d-eb93-4edf-b3a4-914640770635,1,1098.28,1098.28,2023-07-09
dcd1e2d9-e189-40ef-ae58-83cbc2a7f547,1,356.66,356.66,2025-11-30
dcd99a8e-1848-4650-ac25-0fe8662d2cde,1,1889.56,1889.56,2025-01-26
dd068b8c-2680-4974-bcec-f63d43603bb9,1,275.52,275.52,2024-05-26
dd126923-9756-4070-b5c1-225355decd9a,1,132.61,132.61,2024-11-24
dd126974-7545-44d3-879c-9d9dcde1e1d2,1,1160.25,1160.25,2023-06-30
dd15ba5a-b3ff-4f24-848c-4960af3b3b95,2,873.64,436.82,2024-02-28
dd1a6953-61cc-4642-98fe-fecc8d183d5f,1,527.94,527.94,2025-04-29
dd21a19b-16fa-4c2e-9c6a-f7860a4b49c6,1,544.72,544.72,2025-11-13
dd35b405-2842-424d-8920-a3c87a65ec16,1,41.74,41.74,2023-12-23
dd4134c4-6d95-4e68-8716-4cd25fb27eb2,1,89.70,89.70,2024-04-25
dd5969e8-1b24-40e7-99db-881f595342d0,1,668.52,668.52,2025-04-25
dd59ba71-36b8-4481-bb3a-4e3e7c52fa17,1,259.23,259.23,2025-08-21
dd7476ce-4a06-41ad-9234-154626e045fb,1,1501.75,1501.75,2024-03-03
dd769216-9e55-497e-a471-262f18a96290,1,500.82,500.82,2025-03-26
dd79c4ab-d0bd-4160-8dec-728dc967c613,1,2408.00,2408.00,2024-02-13
dd802334-ff5d-4f22-ac01-a5610dfb1823,1,494.50,494.50,2024-11-25
dd839d94-bc11-4e6d-8657-52d85849b91a,1,898.87,898.87,2025-02-02
dd8b806c-a268-463c-a509-f05b9eed9237,1,1774.45,1774.45,2025-01-31
ddaa5963-8c73-42bf-8133-c9411ea8fea0,1,663.58,663.58,2024-10-14
ddb2277b-fec4-4348-828f-daa80897bae9,1,1408.95,1408.95,2024-03-16
ddc38d4a-fc6e-459b-b684-b8a653130cad,1,976.07,976.07,2024-12-28
ddd3f8f9-8042-4e9d-9e56-d7490ae12d01,1,364.23,364.23,2024-01-13
dde630e0-cbee-4346-9d1c-153ef6ebcacf,1,2121.47,2121.47,2023-09-06
ddf08ae0-34e6-4a9d-99ae-1f6eb5944a43,1,579.68,579.68,2024-09-24
ddf66267-40dc-43d0-9b90-eccb57170190,1,616.76,616.76,2025-08-18
ddf7c3e8-32c7-4e9f-bbe2-588bf748934a,1,1606.02,1606.02,2023-03-10
ddfb4b7b-c940-4073-8937-f6c3a189140d,1,1407.44,1407.44,2024-07-12
de0f406e-d14c-4bc3-bf12-744ed70e5f6d,1,224.76,224.76,2023-02-27
de13d2ae-7d5f-4e3a-a54b-13636176c1e1,1,411.12,411.12,2025-03-16
de36f6f6-5ea8-46af-a098-953688bc9518,1,287.76,287.76,2025-08-30
de3ae0c8-b190-4f7d-b24b-b6f51da93e5d,1,411.51,411.51,2023-04-10
de4908b0-c3e6-419b-8461-db6132a8a01c,1,913.02,913.02,2024-01-17
de4a4162-38a3-4774-9bd7-50e7ce55a3c7,1,38.97,38.97,2024-12-15
de55aafd-4a61-4c0b-b0a6-0c6bc565b841,1,1161.61,1161.61,2023-08-20
de6a4c5b-616e-426f-8982-33d21a164704,1,1968.72,1968.72,2024-09-18
de89a7c7-84d8-4c7b-a294-f5d3797d71fe,1,1501.04,1501.04,2024-07-26
de937957-b641-4131-8e58-a09ccb4c5158,1,1474.65,1474.65,2025-06-27
dea079bf-9d99-4cf7-a59e-6ddcb9868041,1,68.08,68.08,2023-08-10
dea07b4b-cd17-4b48-b736-a4ac12bd332b,1,809.20,809.20,2025-10-05
deaaddae-370b-4ace-884e-844481291a28,1,1610.32,1610.32,2024-02-20
deaf7224-742c-40e5-9aec-65499bdbca5e,2,394.84,197.42,2025-11-15
debd90b1-9233-4874-a141-c462b41cd358,1,165.74,165.74,2024-10-25
ded8eeb5-761c-4ca7-96f1-d7e0c3cb9f79,1,236.57,236.57,2024-04-07
ded907ca-d3a3-4deb-b28a-09bf9b1091ac,1,930.40,930.40,2023-05-10
def1c799-9cdf-48fd-95cc-89b0067e6df1,1,923.02,923.02,2023-07-02
defa0011-fc5a-493e-bb70-b7810ca6f40e,1,368.12,368.12,2023-10-15
df0ff726-1c8a-45e6-a46c-f4a979633a2f,2,901.96,450.98,2025-04-11
df1c9cd7-5100-4d30-ac95-c1ad49c0bff4,1,967.30,967.30,2025-06-20
df1ecd34-0cec-4de7-805f-833b6bf738f5,1,1002.06,1002.06,2024-02-13
df2ed047-144e-4b00-96ad-d0998a4ce170,1,642.79,642.79,2023-11-29
df30f2f5-3226-486f-8595-30c1a1295a39,1,0.00,,2025-10-09
df40ae0a-e1cb-4d85-b4f1-7153e3b89773,1,617.52,617.52,2024-05-05
df562fa7-b578-4233-a71f-d489ec5bb1e0,1,151.36,151.36,2023-03-28
dfae6b2d-c6fe-462e-b006-58ed94168bf7,1,1994.80,1994.80,2023-03-30
dfae9066-a502-4d0c-b24d-9126c2b69d38,1,1453.61,1453.61,2025-04-26
dfb665b6-a128-449b-a16b-48e0bcd27897,1,413.60,413.60,2025-07-15
dfb68a5f-bb81-41f0-bbc4-d138ec737598,1,462.48,462.48,2023-07-25
dfcd64ef-361f-4434-a9b3-ff945bc72ca3,1,371.55,371.55,2025-07-03
dfce4fb6-b95e-4103-86d1-dbc27a884b4d,1,376.11,376.11,2023-08-29
dfceadd0-c01c-47fd-a464-800f0fe5c896,1,132.52,132.52,2023-08-12
dfd97075-e78d-4ff7-9455-9b72186fa278,1,232.36,232.36,2025-04-09
e00da49d-effa-4002-b040-413c4690fb15,1,198.49,198.49,2025-06-26
e01f2d89-fdb8-4e48-87df-cc39293aa0cc,1,528.15,528.15,2024-01-10
e02437a2-374f-4c2c-9c01-ae7b9d72bd2c,1,127.17,127.17,2023-02-22
e0272cc8-cc24-445a-ad84-c7a051d901a6,1,1159.38,1159.38,2024-03-14
e03797fc-0461-4c9c-9067-a19e562406e3,1,68.21,68.21,2023-04-02
e03f589d-aeca-404c-a840-4cd4a18b6413,1,347.71,347.71,2025-01-20
e05074ee-8941-4c02-8dc7-f3d72d942f7e,1,470.58,470.58,2025-01-21
e05cc03e-16fd-4f59-904a-f9e74b5e5448,1,717.15,717.15,2023-07-04
e0618f83-6804-440d-b637-fdadb608a8cc,1,1039.66,1039.66,2023-09-03
e070028b-039b-41db-96c8-15e555f47f7d,1,1572.48,1572.48,2025-09-03
e071beab-3802-4cb7-8326-ca99417463dd,1,1195.05,1195.05,2024-09-08
e082977e-f0ed-41aa-b90e-3e1d6f2cec49,1,1817.85,1817.85,2025-08-05
e08b02a5-35ac-4b95-a3eb-7abd39acc433,1,213.02,213.02,2023-12-18
e0ada076-e945-458c-8eb1-8194ad9f1325,1,932.60,932.60,2024-12-08
e0ae5d9a-3fa8-4319-a013-55d4764f4e90,1,175.80,175.80,2024-10-09
e0cac955-6324-4ac5-a94b-37bcb8c34677,1,873.72,873.72,2025-11-09
e0ccb419-f5af-4aff-9530-20e89a0a58ed,1,1089.12,1089.12,2024-03-08
e0e361a4-4004-42c2-a1f2-8f588f71831f,1,745.14,745.14,2025-05-15
e0ebb3c7-b8a3-43fa-b769-44b886b5ca8f,1,542.58,542.58,2024-05-20
e0f66c22-f81c-4d0e-be83-a44d7369eed3,1,1804.16,1804.16,2025-06-14
e13676e5-1201-41c5-8534-65b63e49d3fa,1,474.52,474.52,2025-10-11
e144b6aa-89a5-45bb-b009-91ec574d5150,1,327.30,327.30,2024-07-30
e15dbf63-b3d3-48df-aef1-4d0c386d4f4c,1,532.72,532.72,2025-08-17
e171405c-9701-4619-bab4-afab01491e7b,1,54.18,54.18,2025-12-31
e182c3bb-088b-49e3-bcee-da34d72f89b3,1,731.92,731.92,2023-08-31
e199519f-5da3-47b3-8281-5e4adc07ad2d,1,251.68,251.68,2025-12-16
e19bbc4e-ba2f-4ca6-aa0a-b7ba689ddd56,1,104.40,104.40,2025-02-26
e1ace5f0-b439-4b44-9d95-31c2eaf8276b,1,1090.68,1090.68,2024-06-26
e1b30110-525f-4b10-b951-35a7ffb547f6,1,161.68,161.68,2025-09-09
e1b33498-8974-4baf-9928-3cfc76da7bc3,1,49.43,49.43,2024-01-17
e1b9bd2e-779f-4702-9a6c-df5c4aea5fef,1,319.55,319.55,2023-04-23
e1c4cc44-f8cb-4a5c-93b8-fba45f1d437f,1,40.98,40.98,2025-04-09
e1cde87f-ec95-4f87-ae5e-c36572eb7474,1,540.58,540.58,2024-05-21
e1d2f4ec-2304-45d2-abe9-599384354724,1,654.90,654.90,2023-12-02
e1d55f85-6967-4586-b046-30085fa72012,1,1411.02,1411.02,2025-06-24
e1f9c456-de70-44b1-8193-bdee2fbd641d,1,670.23,670.23,2023-04-04
e1fd8e85-fff0-46a2-bb79-05b846099f3e,1,794.48,794.48,2025-12-02
e1fdc6d1-6978-4221-bfb7-5c574b8c031f,1,1001.09,1001.09,2025-11-29
e237c877-2e0e-4673-8ed7-cd177e14c595,1,416.77,416.77,2023-03-12
e23ee028-9b64-4a54-9966-a73bf77f4366,1,263.48,263.48,2024-02-17
e25e9dde-ef1e-47b7-9f20-18e52a4ec91a,1,198.09,198.09,2023-11-27
e2775db5-ec2f-44a9-a1bb-bc3c9bc16986,1,505.17,505.17,2023-11-21
e28cf7a8-b3ab-41cc-8ed3-15201091e48a,1,241.24,241.24,2025-06-06
e2cdd04c-05aa-4be7-9f0c-6e1323c44489,1,1704.04,1704.04,2024-04-13
e2d1fc94-27e8-4dd9-bf54-ade204be96b6,1,2279.30,2279.30,2024-10-29
e2da43f2-7538-4359-980c-b619001cd8a3,2,1713.42,856.71,2025-06-02
e2dfa949-836e-4c5f-bdef-4bc322dca10f,1,868.72,868.72,2025-12-28
e2ee9666-4b79-40c2-955e-d53e76f6f68a,1,1202.15,1202.15,2025-03-27
e2f05428-42aa-4709-b820-cad24b4b04fb,1,987.13,987.13,2023-03-26
e31db345-7b6b-411e-8aeb-99597ca2f582,1,86.40,86.40,2025-03-10
e3213a11-3e54-44cc-b750-48938dcfe8c8,1,1051.09,1051.09,2025-11-09
e34200a4-8945-4b63-8df0-31914feeec66,1,87.48,87.48,2024-05-13
e35347fb-2d5f-425f-b7c3-c20174f89719,1,283.67,283.67,2025-07-05
e359e5e1-8458-4fa3-bd2c-d7e342295702,1,698.34,698.34,2023-05-07
e3776e99-66c7-4c2f-9e45-698f903cad56,1,405.72,405.72,2025-11-08
e37fb2dd-2f8a-48e5-86bc-b0d00415052c,1,1165.15,1165.15,2024-06-04
e38e039d-9edf-4835-8512-cb2e3a068e71,1,932.85,932.85,2025-07-21
e3937842-2471-4b34-8b68-dc4454312373,1,230.75,230.75,2023-04-17
e3a953a9-6489-4728-ae51-61d5d9d07971,1,822.98,822.98,2023-11-29
e3af47e2-2d8b-45d2-9a88-b6512a939a04,1,1413.21,1413.21,2024-08-11
e3cff9a7-cca4-43bf-9962-163def78b47b,1,1948.75,1948.75,2023-01-08
e3d43569-b064-4420-b101-362e1a6c8913,1,1270.08,1270.08,2025-04-06
e3ea2d7f-c219-4845-99eb-404c1851d1cf,1,87.30,87.30,2025-06-02
e3ed0d4c-6ed1-440e-89b2-aa913bf75895,1,1734.80,1734.80,2023-11-05
e3f01fdf-b35d-4230-bd4c-57b34bda64a8,1,463.47,463.47,2025-09-27
e3f302d0-5f21-4ba2-9016-f08b913df498,1,663.19,663.19,2025-07-01
e44ea92e-6e7f-4639-b4f7-5fef740d6899,1,788.05,788.05,2023-06-13
e45c500e-ebdd-4d37-8db5-ed45fcfc7f44,1,177.52,177.52,2024-02-10
e45fbf0c-777c-412f-9275-5c2569ab9b4c,1,236.45,236.45,2023-03-17
e46a92b1-26e8-415e-a331-0e4351ea7701,1,847.42,847.42,2024-10-22
e4718201-cfd5-4e63-99c5-510912706177,1,931.92,931.92,2023-07-16
e4805b0e-ba2d-4c51-8419-8f10c7e8bccd,1,1394.33,1394.33,2024-09-20
e4a24c83-9a6d-4ea0-bf21-2de6596d9500,1,219.40,219.40,2024-05-03
e4af65aa-08f3-43a9-9398-592b698681df,1,330.19,330.19,2024-01-24
e4b9b94e-3946-47ea-b1be-c3c90133570f,1,639.97,639.97,2024-11-25
e4c4cc4c-61a2-4b14-a491-8bd2e79398c7,1,345.48,345.48,2024-07-28
e4c7f7be-8ed3-4531-a586-b31a165058be,1,655.08,655.08,2023-01-21
e4cee509-217a-4255-922f-b3beca184e53,1,56.76,56.76,2025-08-05
e4d24182-0ffa-40ee-83b5-5d5786ae9201,1,1766.72,1766.72,2025-05-11
e4e9fbf6-e472-4813-bb34-6b4be187e480,1,1117.68,1117.68,2023-05-03
e4f2803b-e5a0-4fa0-871b-e1a16b94bb8d,1,1040.52,1040.52,2025-04-04
e4fb1e59-0626-4c64-9d0d-074cc429693b,1,1479.21,1479.21,2025-12-15
e503b22b-fbd7-406c-81ab-d289482a5282,1,800.20,800.20,2024-11-06
e5057071-932f-4d84-9318-85081ad7587c,1,16.35,16.35,2025-01-30
e5308b72-b336-4f7e-a6db-2f3a9e871d39,1,1422.20,1422.20,2025-08-02
e5344937-5992-4dba-b03d-0b2fe3ff4fcb,1,397.89,397.89,2025-12-11
e53a619b-52bb-49b0-8a76-d3247b800ec0,1,774.69,774.69,2025-04-02
e5877871-59a7-4c37-89e6-39d6f440c0d2,2,4306.96,2153.48,2024-08-16
e59a2d7a-4f03-4a3d-b5b3-706b0993f014,1,81.57,81.57,2024-10-12
e5a66b85-e29e-40fe-92ea-c86dfda0eaa1,1,789.94,789.94,2024-11-25
e5a82573-a363-4d05-9918-796593181c9b,1,944.95,944.95,2024-11-23
e5b32ef9-2514-4502-ae4c-4b85110de65c,1,689.56,689.56,2023-01-01
e5b729e9-10a5-4194-b61a-658970f4e3ff,1,458.89,458.89,2025-04-27
e5b7752e-d67e-4505-913c-e97381436ae0,1,577.90,577.90,2025-03-10
e5cb5401-9d02-4f2d-8057-d21d2387c031,1,1188.14,1188.14,2024-11-13
e5d6ce9f-c751-4523-897c-9f4e19870d8c,1,1343.68,1343.68,2023-11-01
e5d9040d-1aa4-4f19-8e1c-230c295b260d,1,503.36,503.36,2024-01-06
e5e09b0c-04cc-4b10-839f-82795a1ceb3c,1,635.02,635.02,2025-05-18
e5e650c7-db55-4b32-bf43-08894b80dcb6,1,1704.30,1704.30,2025-12-13
e5e8b563-3848-408b-82f6-2b6b2f8fbe65,1,110.30,110.30,2025-06-24
e602163a-49ef-4146-a68f-7c1acced4c38,1,340.83,340.83,2025-12-02
e6149638-85c1-403b-9165-27a3ad99c58b,1,1384.24,1384.24,2025-03-27
e615d90b-a43a-459b-9824-7162a42d8cde,1,842.86,842.86,2024-02-13
e621edb2-ee5f-49d5-a885-7fbabe47939a,1,146.31,146.31,2025-01-14
e626d551-519a-43ae-93dc-c8c8f4d0f2d5,1,1453.01,1453.01,2024-08-11
e62ba94b-9988-4a12-bb31-03c3fa60f04a,1,322.93,322.93,2025-02-23
e64152b4-a49b-4671-88da-ca13c671c92d,1,1102.09,1102.09,2024-01-24
e6586718-9b80-443e-a779-78431881d990,1,1049.40,1049.40,2023-07-11
e6660b2a-491c-4778-9aa1-df0ba1961801,1,166.10,166.10,2025-09-29
e675b4c7-eaab-47ed-9cb2-5a2ad260a510,1,51.92,51.92,2023-08-12
e678883a-36ce-44ac-a845-807c3be35923,1,1981.89,1981.89,2024-08-03
e678b181-c195-4666-a663-704d5f082eb7,1,1138.01,1138.01,2024-05-04
e67ab6ed-d263-469f-bc6f-dd48a0095a5e,1,251.15,251.15,2024-08-28
e688b58c-6cb8-49e9-b6dd-7f244622390c,1,490.99,490.99,2025-02-09
e68aa52f-f4f1-4bd7-a2c6-9d34feb12af1,1,1207.21,1207.21,2023-07-10
e68e4345-3d74-4da8-83be-274378caf0ab,1,1032.62,1032.62,2025-09-17
e6a16894-e85f-4f14-a727-93bd2a3c9368,1,1018.48,1018.48,2025-11-08
e6b23125-d568-492f-9032-5480b01b5658,1,351.26,351.26,2023-12-29
e6b79290-9f0c-44dd-ad2c-b04de1956123,1,1753.96,1753.96,2023-08-02
e6bddcc3-e6f8-4195-a091-b634a8cef04f,1,248.85,248.85,2023-02-10
e6cb403c-a482-4040-a3f0-d798d40a6bf2,1,815.59,815.59,2024-06-15
e6d894b2-7756-4837-8e6f-c50fa7cef6a3,1,1642.46,1642.46,2024-11-12
e6eb45a3-fbef-4069-98f6-b696c91c9320,1,743.82,743.82,2023-08-27
e6f6c747-1d83-4b2c-8989-44ed33f80a58,1,1004.91,1004.91,2024-10-08
e70de55b-590d-4f58-b0c6-5aebc30cf778,1,1134.57,1134.57,2025-07-15
e715dee1-ea8f-4070-9861-77969ab4c2cb,1,197.83,197.83,2024-02-03
e7183f5e-435a-4dc2-ac6e-d21b242f5e2e,1,1424.43,1424.43,2024-06-03
e71bef25-7f5f-4a16-958e-d5c101fdc5af,1,1208.52,1208.52,2024-07-27
e72f3acb-a16c-45eb-874a-abc61e9c4a25,1,935.68,935.68,2023-07-04
e732a683-6d64-419e-b913-d8e89594a115,1,1859.98,1859.98,2023-11-27
e734227a-cdd0-4b25-abbe-4eba4ceb6fe7,1,1680.85,1680.85,2024-12-26
e737d84e-8349-4a68-8595-204c4865b03a,1,299.24,299.24,2024-06-27
e73ca02f-73f1-4ffe-a8ff-da2b3d4cdf7e,1,1298.55,1298.55,2025-11-10
e768aa36-1f6f-4c17-98b8-e6c5cef81de1,1,626.65,626.65,2023-06-05
e7867bbf-0136-4f98-8a5a-62d3ec9fba0a,1,51.36,51.36,2025-06-05
e7927c36-33f9-476b-872a-5b8c39832fbf,1,2280.55,2280.55,2025-03-10
e7a4e064-c531-4074-9bd1-e92c9ca32e67,1,36.94,36.94,2023-10-25
e7c922cc-09af-4014-9129-b8fde38122c7,1,30.75,30.75,2025-08-30
e7daacc9-48b0-4d61-a8c2-579ffe7e8f5d,1,2172.79,2172.79,2024-05-17
e7e1e12a-a917-4719-b073-201f46a7a82e,1,851.87,851.87,2023-05-16
e7e20d8d-3e2b-4737-ac46-2d8b581c3608,1,933.94,933.94,2024-10-06
e7ea85d8-95fc-4e19-8b43-b01975498dae,1,850.96,850.96,2025-10-17
e7f2418a-953f-4fd4-a069-4b6d04b51c12,1,872.76,872.76,2025-02-04
e8053392-2d12-494e-b63e-7fe19d0ede28,1,463.66,463.66,2025-04-07
e821de9c-1e9c-4287-8a10-14675f1a0e50,1,1468.24,1468.24,2024-02-29
e8417f7d-7c7e-4e90-a7d4-71e9005a89ef,1,1581.84,1581.84,2024-06-25
e84e3bd6-753b-446c-8264-9cacffc7b392,1,499.29,499.29,2023-02-25
e84e3e46-932a-45bf-a453-474612113363,1,507.81,507.81,2025-06-22
e84fc871-de89-4181-a99c-10dbdb44b8de,1,276.44,276.44,2024-01-01
e8623a5e-8c72-43ba-9205-aa60fdc135ed,1,382.00,382.00,2023-12-17
e86bd846-b55e-4dd5-96c2-8ce66025a26e,1,717.24,717.24,2024-07-17
e86f8bd4-cda0-4cab-aa90-c9c8cddb8f2d,1,117.54,117.54,2024-09-23
e877ba23-cf63-4f5b-b0d2-9556d87d6475,1,145.65,145.65,2023-07-09
e8858968-2a1f-4485-9e40-4175345f8050,1,1328.86,1328.86,2024-09-12
e8999dee-ec97-4643-97fc-9b1735a4a053,1,418.39,418.39,2024-01-03
e8aa1ab9-dceb-481a-96c6-d1040ac9eadc,1,422.76,422.76,2023-02-28
e8ad9302-5842-4418-b9d3-4ac5c5425acd,1,1091.73,1091.73,2024-04-15
e8b9c59c-bc3b-439d-b40c-e9a318bb1b9b,1,74.33,74.33,2024-07-05
e8c4b5a3-30fe-4fd2-8073-fbdccd06d0e6,1,462.16,462.16,2023-03-15
e90514d0-4280-4b82-8b28-8a7b5de577c4,1,72.25,72.25,2025-07-10
e90f9565-934a-43c8-8340-5061984a00c3,1,176.63,176.63,2024-11-17
e9139562-34b8-4dc0-a00c-a70ed3739793,1,56.43,56.43,2024-03-20
e93c2aa1-4c71-4424-90bd-724d7b5bba48,1,1011.46,1011.46,2023-11-18
e93df3c4-053a-461e-9257-f9f2153adbf4,1,289.62,289.62,2023-10-27
e93f7e4e-3cd9-4777-babd-9bd21b3cdf2b,1,844.48,844.48,2024-07-26
e95b6461-c35f-4e4e-822c-d1cd42a080ef,1,383.76,383.76,2023-03-22
e9727d2e-1192-4ffa-b2ec-2bc5e38d104e,1,1011.90,1011.90,2025-06-19
e99f816d-2927-4870-9338-dbcfa2e93a9d,1,412.11,412.11,2023-02-21
e99fa103-474c-4b5f-a4dc-9a0b203de3b0,1,921.58,921.58,2023-09-17
e99ff3ca-1870-4054-bad2-59dfc708be8b,1,1966.84,1966.84,2025-07-28
e9b89caf-8a93-4d39-813d-3c538cda74ec,1,393.02,393.02,2025-09-02
e9c74cd6-2128-41ac-a0ca-4b4c2e3cefe0,1,217.25,217.25,2023-04-12
e9cb5776-51d5-4043-8f0c-9fbe8f700a96,1,538.45,538.45,2024-07-14
e9d1b837-b519-4092-9352-a1211f30df05,1,145.02,145.02,2023-07-24
e9d2fa12-e8c3-4491-b504-990af74dde68,1,1058.26,1058.26,2024-05-11
e9f24dba-13fc-4494-b8e5-c6601ed60796,1,426.88,426.88,2023-08-06
e9f66b89-cbe0-421b-8145-0c9b56717057,1,1250.64,1250.64,2023-11-29
e9fc67c0-ea02-4c8c-b179-e9829bec5c86,1,451.89,451.89,2023-10-07
ea1197f6-bf67-498b-a280-15820e074ee9,1,382.13,382.13,2024-07-24
ea164b91-f3a0-4aaf-a852-8d4875225396,1,273.89,273.89,2024-03-10
ea1c7fd1-bb14-4353-96c2-fa5864763622,1,1187.60,1187.60,2023-01-07
ea2aaae9-60a6-4e36-85d9-6457a10db698,1,116.55,116.55,2024-05-03
ea3f40e7-cc59-4f6e-ab70-b7e919b691c9,1,355.22,355.22,2023-05-04
ea42fcdd-5791-4844-9d96-ba21b2e7a7e6,1,110.56,110.56,2024-09-11
ea468cd2-0a8e-4a0a-8d6a-8c853e4a9853,1,1682.59,1682.59,2025-11-03
ea4cd607-8e48-4a8c-a3e4-79461fcfcb8e,1,238.85,238.85,2025-03-19
ea4fb08e-6fbe-4ae1-ae4d-c918521a880e,1,442.21,442.21,2023-06-27
ea5a52e4-9830-48e4-97d6-dbfe7572c337,1,1918.10,1918.10,2025-02-13
ea5b3bcd-e068-4420-b8bd-727a68c4ecaf,1,345.84,345.84,2025-08-04
ea610895-da65-47e3-9ad2-2e5b95a093a7,1,82.51,82.51,2024-05-05
ea7dbecd-e06f-40d4-af53-5f89e401ce0f,2,2237.82,1118.91,2023-01-06
ea818a10-bfa9-4ecd-b6f1-310e92347bd6,1,227.18,227.18,2024-01-21
ea8b31f5-ccae-48fe-94eb-8e20af7c7d2b,1,196.42,196.42,2023-03-27
ea8c988a-cdee-4bbc-98d4-c81bf89dab0b,1,208.71,208.71,2024-04-17
ea993df0-9af1-4aea-8e5c-d243b0054358,1,1254.01,1254.01,2024-06-14
ea9a5102-4557-41ab-9422-8d75e0d0734f,1,179.76,179.76,2025-09-05
eaac53de-c51f-4535-b5b6-20c328cb9da1,1,978.93,978.93,2025-11-28
eac04858-b4d7-4748-b3f8-33d35db58cdc,1,432.72,432.72,2023-10-21
eac1e888-de65-4815-8a50-74f307960260,1,696.16,696.16,2023-03-26
eac59504-4075-463e-9900-8c66ce9ccae5,1,423.86,423.86,2025-07-01
eaf1ea5c-14a3-4e19-acf7-8256f6585975,1,1109.73,1109.73,2025-04-21
eaf8905d-0224-42aa-b547-912483e56206,1,504.45,504.45,2025-07-28
